workation.app,https://workation.app/,prod_top
workation.app,https://workation.app/hotels/4TGAeSheLJ7FLPS4T6BBVr,prod_detail
spot.peeeps.app,https://spot.peeeps.app/,prod_top
spot.peeeps.app,https://spot.peeeps.app/ja/tours/90056027392784390eFxKb3XbyWn/,prod_detail
